used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd2Zr2O7,tick-pos,diff/sigma,Axis-limits
1,73.98,14413.3,14269.566829955318,14254.195313731321,-1900.46683, , ,-2.454437521, 
1,73.99,14063.3,14269.024029712571,14253.915956690355,-2249.92403, , ,0.7016332211869406, 
1,74,14406.7,14268.488963169986,14253.637554867202,-1905.988963, , ,-4.53554287, 
1,74.01,14140,14267.961401198594,14253.360110398917,-2172.161401, , ,-1.464455214, 
1,74.02,13896.7,14267.44112515463,14253.083625424788,-2414.941125, , ,-1.431376939, 
1,74.03,14396.7,14266.927921168694,14252.808102086374,-1914.427921, , ,0.965779325, 
1,74.04,14483.3,14266.421591600983,14252.533542527466,-1827.321592, , ,1.4864625728955347, 
1,74.05,13933.3,14265.921939264712,14252.25994889411,-2376.821939, , ,-0.5041745, 
1,74.06,14320,14265.428782729605,14251.987323334613,-1989.628783, , ,0.6248039429960697, 
1,74.07,14156.7,14264.941939610231,14251.715667999524,-2152.44194, , ,-0.137263743, 
1,74.08,14336.7,14264.461244216443,14251.44498504165,-1971.961244, , ,1.5051377366560073, 
1,74.09,14496.7,14263.986528941829,14251.175276616055,-1811.486529, , ,-0.51347798, 
1,74.1,14456.7,14263.461595253131,14250.906544880054,-1850.961595, , ,0.041565407, 
1,74.11,14510,14262.99847312268,14250.638791993224,-1797.198473, , ,1.1933351131271073, 
1,74.12,14050,14262.540883413902,14250.372020117393,-2256.740883, , ,-2.22006322, 
1,74.13,14303.3,14262.088684762903,14250.10623141665,-2002.988685, , ,-0.714897653, 
1,74.14,14396.7,14261.641744867948,14249.84142805734,-1909.141745, , ,-1.042041092, 
1,74.15,14406.7,14261.199935244265,14249.577612208072,-1898.699935, , ,-2.122088407, 
1,74.16,14710,14260.763133608229,14249.314786039717,-1594.963134, , ,-0.177622916, 
1,74.17,14073.3,14260.331219108972,14249.052951725396,-2231.231219, , ,-5.685971819, 
1,74.18,14533.3,14259.90408043465,14248.792111440509,-1770.80408, , ,0.13328199934591028, 
1,74.19,14266.7,14259.48160579883,14248.532267362703,-2036.981606, , ,-0.715773666, 
1,74.2,14756.7,14259.06369247726,14248.273421671902,-1546.563692, , ,-0.407427064, 
1,74.21,14436.7,14258.65024,14248.015576550286,-1866.150236, , ,0.064909766, 
1,74.22,14143.3,14258.241140321677,14247.758734182304,-2159.14114, , ,-3.15650815, 
1,74.23,14166.7,14257.836311309267,14247.502896754671,-2135.336311, , ,-1.55601525, 
1,74.24,14460,14257.435658009104,14247.24806645637,-1841.635658, , ,0.24334202513572786, 
1,74.25,14500,14257.03909201338,14246.99424547865,-1801.239092, , ,0.794243039, 
1,74.26,14170,14256.646530400183,14246.741436015036,-2130.84653, , ,0.2525881227600155, 
1,74.27,14373.3,14256.25789048829,14246.489640261316,-1927.15789, , ,-2.542724903, 
1,74.28,14543.3,14255.87309698972,14246.238860415548,-1756.773097, , ,0.17959135679955296, 
1,74.29,14096.7,14255.492069850396,14245.989098678063,-2202.99207, , ,-2.029693562, 
1,74.3,14390,14255.114739747354,14245.740357251474,-1909.31474, , ,-2.165021136, 
1,74.31,14180,14254.741034975705,14245.49263834065,-2118.941035, , ,-1.741750729, 
1,74.32,13973.3,14254.370889078058,14245.24594415275,-2325.270889, , ,-1.264151864, 
1,74.33,14353.3,14254.004233215095,14245.000276897194,-1944.904233, , ,-0.291875806, 
1,74.34,14123.3,14253.641008324956,14244.755638785695,-2174.541008, , ,1.4616330863991922, 
1,74.35,14513.3,14253.28114986441,14244.512032032226,-1784.18115, , ,-0.751813884, 
1,74.36,14173.3,14252.924600921908,14244.269458853045,-2123.824601, , ,-1.384736723, 
1,74.37,13776.7,14252.57130387293,14244.027921466695,-2520.071304, , ,-3.906501575, 
1,74.38,14256.7,14252.221203717821,14243.787422093981,-2039.721204, , ,0.6082747299908741, 
1,74.39,14283.3,14251.874247128158,14243.547962958008,-2012.774247, , ,-2.430524191, 
1,74.4,14373.3,14251.530382208295,14243.309546284147,-1922.430382, , ,0.9996916906875033, 
1,74.41,14623.3,14251.189559687482,14243.072174300061,-1672.08956, , ,-1.61188919, 
1,74.42,14183.3,14250.85173196617,14242.835849235686,-2111.751732, , ,-3.373689097, 
1,74.43,14616.7,14250.51685120869,14242.600573323252,-1678.016851, , ,-1.352407352, 
1,74.44,13770,14250.184873396338,14242.366348797263,-2524.384873, , ,-1.402805845, 
1,74.45,14396.7,14249.855755466391,14242.133177894522,-1897.355755, , ,0.6952220218166862, 
1,74.46,14026.7,14249.529455073647,14241.901062854104,-2267.029455, , ,-0.314700425, 
1,74.47,14346.7,14249.205930352036,14241.670005917375,-1946.70593, , ,-1.41732955, 
1,74.48,14130,14248.885141583547,14241.440009327993,-2163.085142, , ,-2.388849657, 
1,74.49,14410,14248.56705262873,14241.211075331901,-1882.767053, , ,-3.595610889, 
1,74.5,14200,14248.251625919926,14240.983206177341,-2092.451626, , ,0.6910035928654646, 
1,74.51,14476.7,14247.938824607001,14240.756404114829,-1815.438825, , ,-0.264532374, 
1,74.52,14493.3,14247.628615418409,14240.530671397184,-1798.528615, , ,0.8090584625708734, 
1,74.53,14670,14247.320963654372,14240.30601027951,-1621.520964, , ,-2.506200816, 
1,74.54,14226.7,14247.015837001603,14240.082423019212,-2064.515837, , ,-4.025749681, 
1,74.55,14500,14246.713204579612,14239.859911875983,-1790.913205, , ,-2.834006848, 
1,74.56,14503.3,14246.41303527179,14239.638479111816,-1787.313035, , ,-2.57652797, 
1,74.57,14413.3,14246.115298679071,14239.418126990991,-1877.015299, , ,-2.937039494, 
1,74.58,14313.3,14245.819968696229,14239.198857780091,-1976.719969, , ,0.289112698, 
1,74.59,14320,14245.527015405632,14238.980673747994,-1969.727015, , ,-0.9178534, 
1,74.6,14293.3,14245.23641270665,14238.763577165879,-1996.136413, , ,-0.306013285, 
1,74.61,14073.3,14244.948134262528,14238.54757030722,-2215.848134, , ,-2.328899564, 
1,74.62,14390,14244.662154930902,14238.332655447794,-1898.862155, , ,-1.181834425, 
1,74.63,14273.3,14244.378449571712,14238.118834865672,-2015.27845, , ,-1.232206822, 
1,74.64,14376.7,14244.09699543139,14237.90611084124,-1911.596995, , ,0.09751964, 
1,74.65,14150,14243.817769043402,14237.694485657172,-2138.017769, , ,-3.210422581, 
1,74.66,14100,14243.540747658786,14237.483961598453,-2187.740748, , ,3.0628047723637586, 
1,74.67,14470,14243.265909722968,14237.274540952369,-1817.46591, , ,-2.133376767, 
1,74.68,14063.3,14242.99323416052,14237.066226008512,-2223.893234, , ,-0.21418412, 
1,74.69,14026.7,14242.722701328834,14236.859019058784,-2260.222701, , ,-3.531052445, 
1,74.7,14456.7,14242.45429063393,14236.652922397388,-1829.954291, , ,-0.370361173, 
1,74.71,14293.3,14242.187982676229,14236.447938320836,-1993.087983, , ,-1.808329259, 
1,74.72,14526.7,14241.923759727391,14236.24406912795,-1759.42376, , ,-0.969761449, 
1,74.73,14220,14241.661603584547,14236.041317119856,-2065.861604, , ,-5.480911865, 
1,74.74,14053.3,14241.401495570306,14235.83968,-2232.301496, , ,0.8541037635426582, 
1,74.75,14106.7,14241.14341939376,14235.639173874122,-2178.643419, , ,-0.844758081, 
1,74.76,14320,14240.887358766333,14235.439787250296,-1965.087359, , ,-1.395274179, 
1,74.77,14043.3,14240.633297878583,14235.241527038892,-2241.533298, , ,2.9513387580672115, 
1,74.78,14233.3,14240.381219492874,14235.044395552597,-2051.281219, , ,2.283586039400341, 
1,74.79,14320,14240.131110427008,14234.84839510642,-1964.33111, , ,1.0403618312912564, 
1,74.8,14076.7,14239.882955355322,14234.653528017676,-2207.382955, , ,0.4991713950986939, 
1,74.81,14593.3,14239.63674,14234.4598,-1690.536741, , ,-2.714310171, 
1,74.82,14260,14239.392450791032,14234.267203193338,-2023.592451, , ,-3.047526099, 
1,74.83,14703.3,14239.15007387735,14234.075750103966,-1580.050074, , ,-2.564377593, 
1,74.84,14363.3,14238.909596234904,14233.88543966447,-1919.809596, , ,-2.251895492, 
1,74.85,14253.3,14238.671006006689,14233.696274203749,-2029.571006, , ,0.028122986032664776, 
1,74.86,14096.7,14238.434289907527,14233.508256053043,-2185.93429, , ,-1.600061423, 
1,74.87,14273.3,14238.199436800309,14233.321387545891,-2009.099437, , ,-1.178382017, 
1,74.88,14263.3,14237.966434358164,14233.135671018168,-2018.866434, , ,-0.399330311, 
1,74.89,14500,14237.735272402313,14232.951108808067,-1781.935272, , ,0.18304548891907735, 
1,74.9,14360,14237.505939683408,14232.7677,-1921.70594, , ,-2.700848257, 
1,74.91,14463.3,14237.278425312068,14232.58545670512,-1818.178425, , ,-0.247603593, 
1,74.92,14370,14237.05271863964,14232.40437150028,-1911.252719, , ,-0.105125094, 
1,74.93,14233.3,14236.828810807945,14232.224449989082,-2047.728811, , ,-0.293911127, 
1,74.94,14173.3,14236.606691769042,14232.045694521346,-2107.506692, , ,-1.954381879, 
1,74.95,14126.7,14236.38635171573,14231.86810744922,-2153.886352, , ,-0.560468424, 
1,74.96,14310,14236.167782273646,14231.691691127176,-1970.367782, , ,-0.197647622, 
1,74.97,13923.3,14235.950973997882,14231.516447912029,-2356.850974, , ,-0.193112012, 
1,74.98,14383.3,14235.735918637947,14231.34238016291,-1896.635919, , ,0.087053207, 
1,74.99,14193.3,14235.522607826475,14231.169490241293,-2086.422608, , ,-2.295020522, 
1,75,14083.3,14235.311033317641,14230.997780510977,-2196.211033, , ,-3.021542538, 
1,75.01,14306.7,14235.101187344788,14230.827253338097,-1972.601187, , ,-4.064362424, 
1,75.02,13833.3,14234.893062382014,14230.65791109112,-2445.793062, , ,-2.871205967, 
1,75.03,13923.3,14234.686652097846,14230.489756140852,-2355.586652, , ,-3.516311127, 
1,75.04,14106.7,14234.481947302118,14230.32279086043,-2171.981947, , ,-1.100965798, 
1,75.05,14386.7,14234.278942860119,14230.157017625324,-1891.778943, , ,-1.791891004, 
1,75.06,14166.7,14234.077631612925,14229.992438813357,-2111.577632, , ,-0.842376131, 
1,75.07,14456.7,14233.878006523148,14229.829056804672,-1821.378007, , ,0.45702361474088427, 
1,75.08,14016.7,14233.680061032584,14229.666873981765,-2261.180061, , ,-3.861628459, 
1,75.09,14313.3,14233.483790492714,14229.505892729461,-1964.38379, , ,0.903346959, 
1,75.1,14093.3,14233.289187634755,14229.346115434933,-2184.189188, , ,1.3435645506072404, 
1,75.11,14333.3,14233.096247457246,14229.187544487695,-1943.996247, , ,2.0802416790077762, 
1,75.12,14243.3,14232.904964603436,14229.03018,-2033.804965, , ,2.731863382452145, 
1,75.13,13970,14232.71533288446,14228.874031204849,-2306.915333, , ,1.0850572495908557, 
1,75.14,14456.7,14232.52734682904,14228.71909365998,-1820.027347, , ,0.24186142431527383, 
1,75.15,14346.7,14232.34100263718,14228.56537204388,-1929.841003, , ,-3.234672039, 
1,75.16,14783.3,14232.156295199937,14228.41286875779,-1493.056295, , ,-1.574404647, 
1,75.17,14430,14231.97321905307,14228.261586205284,-1846.173219, , ,-2.269062445, 
1,75.18,14593.3,14231.791770046002,14228.111526792294,-1682.69177, , ,0.09515315, 
1,75.19,14243.3,14231.611943792079,14227.962692927096,-2032.511944, , ,-0.534399846, 
1,75.2,14576.7,14231.433735668576,14227.815087020314,-1698.933736, , ,-1.138941664, 
1,75.21,14316.7,14231.257142128003,14227.668711484921,-1958.757142, , ,-1.21772415, 
1,75.22,13923.3,14231.082158552344,14227.523568736251,-2351.982159, , ,-0.548143625, 
1,75.23,14100,14230.908781637227,14227.379661191975,-2175.108782, , ,-1.793532619, 
1,75.24,14210,14230.737007723013,14227.236991272131,-2064.937008, , ,-2.37671637, 
1,75.25,14243.3,14230.566832437158,14227.095561399103,-2031.466832, , ,-1.061239304, 
1,75.26,14500,14230.398253316822,14226.95537399763,-1774.598253, , ,-4.14813934, 
1,75.27,14230,14230.23126563654,14226.816431494808,-2044.431266, , ,0.21828896067955586, 
1,75.28,14173.3,14230.065868249483,14226.678736320086,-2100.965868, , ,-2.387050237, 
1,75.29,14323.3,14229.90205655412,14226.542290905278,-1950.802057, , ,-0.876665028, 
1,75.3,14366.7,14229.739827024141,14226.407097684541,-1907.239827, , ,-0.843859166, 
1,75.31,14670,14229.579178281381,14226.273159094408,-1603.779178, , ,-0.369800285, 
1,75.32,14496.7,14229.420107042675,14226.140477573757,-1776.920107, , ,-2.032531608, 
1,75.33,14216.7,14229.262610027228,14226.009055563842,-2056.76261, , ,-4.715257028, 
1,75.34,13903.3,14229.106685029476,14225.878895508258,-2370.006685, , ,-0.604818989, 
1,75.35,14180,14228.95233008465,14225.749999852984,-2093.15233, , ,-1.154038658, 
1,75.36,14480,14228.799542395867,14225.622371046342,-1792.999542, , ,-3.846157623, 
1,75.37,14440,14228.648319168615,14225.49601153903,-1832.848319, , ,-5.616103446, 
1,75.38,14173.3,14228.49865963731,14225.370923784114,-2099.39866, , ,-1.837396036, 
1,75.39,14066.7,14228.350560058487,14225.247110237015,-2205.85056, , ,-1.219204788, 
1,75.4,14530,14228.204019790495,14225.12457335552,-1742.40402, , ,-3.771531379, 
1,75.41,14460,14228.059036763549,14225.003315599799,-1812.259037, , ,-1.544108607, 
1,75.42,14203.3,14227.915608433375,14224.883339432368,-2068.815608, , ,-1.763010911, 
1,75.43,14110,14227.773733330972,14224.764647318132,-2161.973733, , ,-0.646948949, 
1,75.44,14386.7,14227.633409989696,14224.647241724353,-1885.13341, , ,-0.393666079, 
1,75.45,14103.3,14227.494636587648,14224.531125120668,-2168.394637, , ,-3.83373701, 
1,75.46,14233.3,14227.357412139767,14224.416299979084,-2038.257412, , ,-2.220645308, 
1,75.47,14296.7,14227.221734948114,14224.302768773989,-1974.721735, , ,-1.349671791, 
1,75.48,14006.7,14227.087603436321,14224.190533982128,-2264.587603, , ,1.406087055999181, 
1,75.49,14026.7,14226.955016984073,14224.07959808263,-2244.455017, , ,-5.647005419, 
1,75.5,14423.3,14226.823973542925,14223.969963557001,-1847.723974, , ,-1.586731941, 
1,75.51,14360,14226.694473093365,14223.861632889126,-1910.894473, , ,-1.053771603, 
1,75.52,14606.7,14226.566513114849,14223.75460856525,-1664.066513, , ,-3.234483131, 
1,75.53,14503.3,14226.440093950245,14223.648893074009,-1767.340094, , ,-3.314736999, 
1,75.54,14486.7,14226.31521415666,14223.544488906417,-1783.815214, , ,-1.012643978, 
1,75.55,14376.7,14226.191872889625,14223.441398555862,-1893.691873, , ,-3.051212362, 
1,75.56,14356.7,14226.070069307047,14223.339624518114,-1913.570069, , ,-2.511731391, 
1,75.57,14520,14225.949802867242,14223.239169291326,-1750.149803, , ,-0.362036024, 
1,75.58,14306.7,14225.831073030913,14223.140035376036,-1963.331073, , ,-0.96614463, 
1,75.59,14560,14225.713878843897,14223.042225275152,-1709.913879, , ,1.7547099803969415, 
1,75.6,14210,14225.59821971206,14222.94574149398,-2059.79822, , ,-6.667515345, 
1,75.61,14203.3,14225.484095401263,14222.850586540198,-2066.384095, , ,-3.250002605, 
1,75.62,14130,14225.371505620165,14222.75676292388,-2139.571506, , ,-1.5320272, 
1,75.63,14070,14225.260449543359,14222.66427315748,-2199.46045, , ,0.16107781725656964, 
1,75.64,14136.7,14225.150927063081,14222.573119755838,-2132.650927, , ,-0.192053386, 
1,75.65,14356.7,14225.042938073957,14222.483305236185,-1912.542938, , ,1.3463018500482218, 
1,75.66,14250,14224.936482174979,14222.39483211814,-2019.136482, , ,-2.072928784, 
1,75.67,14290,14224.831559503968,14222.30770292371,-1979.03156, , ,-1.844227805, 
1,75.68,14506.7,14224.728169366672,14222.221920177295,-1762.228169, , ,-2.007507209, 
1,75.69,14343.3,14224.626312203714,14222.13748640568,-1925.526312, , ,-0.390428766, 
1,75.7,14096.7,14224.525987444842,14222.054404138053,-2172.025987, , ,-0.16484364, 
1,75.71,14456.7,14224.427196012299,14221.972675905983,-1811.927196, , ,-1.966088842, 
1,75.72,14430,14224.329936982984,14221.89230424344,-1838.529937, , ,0.804805969, 
1,75.73,14516.7,14224.234210985911,14221.813291686785,-1751.734211, , ,-1.593975251, 
1,75.74,14296.7,14224.140018175654,14221.73564077478,-1971.640018, , ,-4.097899904, 
1,75.75,14410,14224.04735906681,14221.659354048576,-1858.247359, , ,0.13293085458839363, 
1,75.76,14503.3,14223.95623292467,14221.584434051721,-1764.856233, , ,0.13746186425699447, 
1,75.77,14243.3,14223.866641103097,14221.510883330175,-2024.766641, , ,-0.991271132, 
1,75.78,14183.3,14223.778583289411,14221.438704432276,-2084.678583, , ,-2.776498268, 
1,75.79,14380,14223.692059709783,14221.367899908777,-1887.89206, , ,0.2607463146017578, 
1,75.8,13953.3,14223.607071308035,14221.298472312827,-2314.507071, , ,-1.478369465, 
1,75.81,13876.7,14223.523618315137,14221.230424199975,-2391.023618, , ,0.8183940248627165, 
1,75.82,14030,14223.441701262482,14221.163758128174,-2237.641701, , ,-0.885251835, 
1,75.83,14143.3,14223.361320564656,14221.098476657777,-2124.261321, , ,-0.078585752, 
1,75.84,14436.7,14223.282476698263,14221.034582351549,-1830.782477, , ,-3.484055103, 
1,75.85,14053.3,14223.20517044032,14220.972077774648,-2214.10517, , ,-1.762011348, 
1,75.86,14473.3,14223.129402212633,14220.910965494646,-1794.029402, , ,-3.38984149, 
1,75.87,14310,14223.055172797043,14220.851248081524,-1957.255173, , ,-3.300292479, 
1,75.88,14053.3,14222.982483096996,14220.792928107658,-2213.882483, , ,-3.947926385, 
1,75.89,14160,14222.911333303107,14220.73600814785,-2107.111333, , ,-1.40887409, 
1,75.9,14330,14222.841724919685,14220.680490779288,-1937.041725, , ,-0.129515377, 
1,75.91,14273.3,14222.773657844138,14220.626378581595,-1993.673658, , ,-1.846976166, 
1,75.92,14490,14222.707133824024,14220.573674136791,-1776.907134, , ,-3.475302031, 
1,75.93,14176.7,14222.642152940381,14220.52238002931,-2090.142153, , ,-4.295952621, 
1,75.94,14190,14222.578716349537,14220.47249884599,-2076.778716, , ,-2.085226567, 
1,75.95,14033.3,14222.51682521025,14220.424033176101,-2233.416825, , ,-1.437508538, 
1,75.96,13933.3,14222.456480087629,14220.37698561131,-2333.35648, , ,-3.286919095, 
1,75.97,14036.7,14222.397681906838,14220.331358745712,-2229.897682, , ,-0.67808798, 
1,75.98,14053.3,14222.340432131889,14220.287155175807,-2213.240432, , ,-0.950594903, 
1,75.99,14636.7,14222.284731692778,14220.244377500521,-1629.784732, , ,-0.198700991, 
1,76,14303.3,14222.23058128349,14220.203028321186,-1963.130581, , ,-0.388017494, 
1,76.01,14166.7,14222.177982077277,14220.163110241569,-2099.677982, , ,-0.217762007, 
1,76.02,14103.3,14222.126935369011,14220.12462586784,-2163.026935, , ,-1.265985709, 
1,76.03,13973.3,14222.077442157966,14220.087577808601,-2292.977442, , ,-1.540697818, 
1,76.04,14390,14222.029503863067,14220.051968674868,-1876.229504, , ,-0.397190012, 
1,76.05,13956.7,14221.983121071193,14220.017801080081,-2309.483121, , ,1.0638164653727291, 
1,76.06,13953.3,14221.938295682958,14219.985077640107,-2312.838296, , ,-1.080814826, 
1,76.07,14410,14221.895028349689,14219.953800973228,-1856.095028, , ,-2.502405871, 
1,76.08,14193.3,14221.853320738426,14219.923973700157,-2072.753321, , ,-3.827504669, 
1,76.09,14583.3,14221.813173803377,14219.895598444033,-1682.713174, , ,-2.212547866, 
1,76.1,14010,14221.774589097216,14219.868677830413,-2255.974589, , ,-5.076550809, 
1,76.11,14163.3,14221.73756781743,14219.843214487295,-2102.637568, , ,-2.062869611, 
1,76.12,14283.3,14221.702111223523,14219.819211045091,-1982.602111, , ,-2.930904324, 
